  0%|                                                                                                                              | 0/10000 [00:00<?, ?it/s]/home/chunyulin/Desktop/DRL/DRL-Asignment-1/utils.py:45: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
Episode: 7300, Average reward: -36.73300000000002, Avg Loss: 1.4478982575662667, Epsilon: 0.1
Episode: 7400, Average reward: -34.314000000000014, Avg Loss: 1.6586732501169899, Epsilon: 0.1
Episode: 7500, Average reward: -35.69200000000001, Avg Loss: 1.3355879368497698, Epsilon: 0.1
Episode: 7600, Average reward: -36.20000000000002, Avg Loss: 1.789671670166281, Epsilon: 0.1
Episode: 7700, Average reward: -35.698000000000015, Avg Loss: 1.6505503929387486, Epsilon: 0.1
Episode: 7800, Average reward: -33.59000000000002, Avg Loss: 1.2393640307664464, Epsilon: 0.1
Episode: 7900, Average reward: -36.47500000000001, Avg Loss: 2.2417716428548737, Epsilon: 0.1
Episode: 8000, Average reward: -39.35000000000001, Avg Loss: 3.3878567184333224, Epsilon: 0.1
Episode: 8100, Average reward: -35.70000000000002, Avg Loss: 2.9755983214249135, Epsilon: 0.1
Episode: 8200, Average reward: -34.48200000000001, Avg Loss: 1.2693551960418699, Epsilon: 0.1
Episode: 8300, Average reward: -33.08600000000002, Avg Loss: 1.4239459140441613, Epsilon: 0.1
Episode: 8400, Average reward: -33.30000000000001, Avg Loss: 1.2351643388229423, Epsilon: 0.1
Episode: 8500, Average reward: -34.488000000000014, Avg Loss: 0.9010690275857632, Epsilon: 0.1
Episode: 8600, Average reward: -31.71600000000001, Avg Loss: 1.4698066549684154, Epsilon: 0.1
Episode: 8700, Average reward: -35.09700000000001, Avg Loss: 3.981826653367607, Epsilon: 0.1
Episode: 8800, Average reward: -32.80000000000001, Avg Loss: 3.854235159922391, Epsilon: 0.1
Episode: 8900, Average reward: -35.850000000000016, Avg Loss: 1.871021459181793, Epsilon: 0.1
Episode: 9000, Average reward: -34.71800000000001, Avg Loss: 1.4437610529040104, Epsilon: 0.1
Episode: 9100, Average reward: -35.20000000000001, Avg Loss: 1.8726536181705888, Epsilon: 0.1
Episode: 9200, Average reward: -34.85000000000001, Avg Loss: 1.4506027573079336, Epsilon: 0.1
Episode: 9300, Average reward: -38.30000000000001, Avg Loss: 1.3472768218215787, Epsilon: 0.1
Episode: 9400, Average reward: -34.75000000000001, Avg Loss: 1.9461238914902788, Epsilon: 0.1
Episode: 9500, Average reward: -31.900000000000013, Avg Loss: 1.751834197139251, Epsilon: 0.1
Episode: 9600, Average reward: -34.000000000000014, Avg Loss: 1.3506284590795985, Epsilon: 0.1
Episode: 9700, Average reward: -34.000000000000014, Avg Loss: 1.4787137309464742, Epsilon: 0.1
Episode: 9800, Average reward: -33.55000000000001, Avg Loss: 2.061381919050618, Epsilon: 0.1
Episode: 9900, Average reward: -36.40000000000002, Avg Loss: 1.969403501286579, Epsilon: 0.1
Episode: 10000, Average reward: -32.93300000000002, Avg Loss: 2.152602058847551, Epsilon: 0.1
